91400.07.191;Корпус;Сталь 40Х ф210_1282010100;Сталь 40Х;210;1 367;64;2;1;684;1;2
93700.049;Воронка В-219-210/250;Сталь 38ХГМ ф260_1212121515;Сталь 38ХГМ;260;755;138;2;1;378;1;2
86602.055;Метчик МЭС-В73(З-86);Сталь 20Х ф120_1279120000;Сталь 20Х;120;824;35;3;1;275;1;3
86602.056;Метчик МЭС-В89(З-86);Сталь 20Х ф120_1279120000;Сталь 20Х;120;824;56;3;1;275;1;3
86601.021;Метчик МЭУ 36-66(З-65);Сталь 20ХГНМ ф  90_1209100000;Сталь 20ХГНМ;90;847;14;2;1;424;1;2
86501.240.001;Переводник;Сталь 38ХГМ ф115_1294081000;Сталь 38ХГМ;115;1 078;50;5;1;216;1;5
92201.03.311;Корпус;Сталь 40Х ф125_1215600000;Сталь 40Х;125;1 227;35;2;1;614;1;2
92201.03.321;Корпус;Сталь 40Х ф125_1215600000;Сталь 40Х;125;1 227;35;2;1;614;1;2
92201.03.331;Корпус;Сталь 40Х ф125_1215600000;Сталь 40Х;125;1 227;35;2;1;614;1;2
91400.07.201;Корпус;Сталь 40Х ф150_1229100000;Сталь 40Х;150;1 127;30;2;1;564;1;2
94900.03.152;Кожух ШМУ-118/250;Сталь 20Х ф125_1281000000;Сталь 20Х;125;795;102;3;1;265;1;3
94900.03.153;Кожух ШМУ-118/500;Сталь 20Х ф125_1281000000;Сталь 20Х;125;1 027;102;2;1;514;1;2
91400.05.151;Корпус;Сталь 40Х ф160_1229101000;Сталь 40Х;160;1 247;40;2;1;624;1;2
86401.172;Колокол КС125-103;Сталь 20Х ф160_1233330000;Сталь 20Х;160;1 027;102;2;1;514;1;2
86320.121;Корпус;Сталь 38ХГМ ф105_1212150000;Сталь 38ХГМ;105;1 007;32;2;1;504;1;2
90300.00.311;Корпус;Сталь 40Х ф130_1251000000;Сталь 40Х;130;628;86;2;1;314;1;2
90300.00.321;Корпус;Сталь 40Х ф120_1215500000;Сталь 40Х;120;660;45;2;1;330;1;2
90300.00.341;Корпус;Сталь 40Х ф155_1221550000;Сталь 40Х;155;668;110;2;1;334;1;2
90300.00.351;Корпус;Сталь 40Х ф145_1229102000;Сталь 40Х;145;828;56;2;1;414;1;2
90300.00.371;Корпус;Сталь 40Х ф100_1241000000;Сталь 40Х;100;795;52;3;1;265;1;3
93910.04.053;Муфта М-ФК-118(З-86/св);Сталь 40Х ф130_1251000000;Сталь 40Х;130;1 057;54;2;1;529;1;2
93910.04.054;Муфта М-ФК-120(З-86/св);Сталь 40Х ф130_1251000000;Сталь 40Х;130;1 057;54;2;1;529;1;2
92201.02.921;Корпус;Сталь 40Х ф120_1215500000;Сталь 40Х;120;795;72;3;1;265;1;3
92201.01.351;Корпус;Сталь 40Х ф105_1225440000;Сталь 40Х;105;945;56;3;1;315;1;3
98300.18.21.001М1;Корпус;Сталь 08Х17Н5М3 ф160_15020263;Сталь 08Х17Н5М3;160;1 145;80;6;1;191;1;6
98300.18.21.008М1;Цилиндр;Сталь 08Х17Н5М3 ф160_15020263;Сталь 08Х17Н5М3;160;1 072;93;2;1;536;1;2
92001.02.321;Корпус;Сталь 20Х ф115_1279000000;Сталь 20Х;115;1 034;75;4;1;259;1;4
92101.02.451;Корпус;Сталь 20Х ф115_1279000000;Сталь 20Х;115;1 034;75;4;1;259;1;4
92204.01.011;Корпус;Сталь 40Х ф105_1225440000;Сталь 40Х;105;628;50;2;1;314;1;2
92204.02.021;Корпус;Сталь 20Х ф130_1225600000;Сталь 20Х;130;795;86;3;1;265;1;3
92204.02.031;Корпус;Сталь 20Х ф150_1225500000;Сталь 20Х;150;795;98;3;1;265;1;3
93900.00.04.014;Переводник П-73/76 D108 L300;Сталь 38ХГМ ф120_1211102000;Сталь 38ХГМ;120;805;32;2;1;403;1;2
93900.00.04.015;Переводник П-73/86 d32 L300;Сталь 38ХГМ ф120_1211102000;Сталь 38ХГМ;120;805;32;2;1;403;1;2
93900.00.04.018;Переводник П-76/73 D108 d32 L300;Сталь 38ХГМ ф120_1211102000;Сталь 38ХГМ;120;779;32;2;1;390;1;2
93900.00.04.022;Переводник П-76/101 D120 d32 L300;Сталь 38ХГМ ф130_1294080000;Сталь 38ХГМ;130;817;32;2;1;409;1;2
93900.00.04.125;Переводник П-86/101 D120 d32 L300;Сталь 38ХГМ ф130_1294080000;Сталь 38ХГМ;130;817;32;2;1;409;1;2
93900.00.06.002;Переводник П-86/76 L300;Сталь 38ХГМ ф120_1211102000;Сталь 38ХГМ;120;805;32;2;1;403;1;2
93900.00.06.005;Переводник П-76/86 d32 L300;Сталь 38ХГМ ф120_1211102000;Сталь 38ХГМ;120;805;32;2;1;403;1;2
93900.00.06.026;Переводник П-86/73 d32 L300;Сталь 38ХГМ ф120_1211102000;Сталь 38ХГМ;120;779;32;2;1;390;1;2
93930.03.005;Переводник П-86Л/76 L300;Сталь 38ХГМ ф120_1211102000;Сталь 38ХГМ;120;805;32;2;1;403;1;2
93930.03.015;Переводник Н-76Л/М-86 L300;Сталь 38ХГМ ф120_1211102000;Сталь 38ХГМ;120;805;32;2;1;403;1;2
93930.04.016;Переводник Н-86Л/М-86 d32 L300;Сталь 38ХГМ ф120_1211102000;Сталь 38ХГМ;120;805;32;2;1;403;1;2
93930.06.009;Переводник П-76Л/86 d32 L300;Сталь 38ХГМ ф120_1211102000;Сталь 38ХГМ;120;805;32;2;1;403;1;2
93900.01.00.091;Переводник П-171/177к;Сталь 38ХГМ ф240_1251083000;Сталь 38ХГМ;240;1 078;102;2;1;539;1;2
93900.01.00.114;Переводник П-147/177к;Сталь 38ХГМ ф240_1251083000;Сталь 38ХГМ;240;1 092;102;2;1;546;1;2
93900.01.00.168;Переводник П-133/177к;Сталь 38ХГМ ф240_1251083000;Сталь 38ХГМ;240;1 092;102;2;1;546;1;2
93910.00.055;Переводник М-177/177;Сталь 38ХГМ ф240_1251083000;Сталь 38ХГМ;240;858;102;2;1;429;1;2
92204.02.011;Корпус;Сталь 20Х ф115_1279000000;Сталь 20Х;115;795;70;3;1;265;1;3
86602.057;Метчик МЭС-73(З-86);Сталь 20Х ф120_1279120000;Сталь 20Х;120;824;32;3;1;275;1;3
98300.01.22.001;Корпус;Сталь 08Х17Н5М3 ф165_1502026301;Сталь 08Х17Н5М3;165;1 145;80;6;1;191;1;6
98300.01.22.008;Цилиндр;Сталь 08Х17Н5М3 ф165_1502026301;Сталь 08Х17Н5М3;165;1 074;93;2;1;537;1;2
98300.01.22.017;Муфта;Сталь 08Х17Н5М3 ф100_1531203000;Сталь 08Х17Н5М3;100;1 099;0;7;1;157;1;7
86321.161;Корпус;Сталь 38ХГМ ф195 ;Сталь 38ХГМ;195;1 134;32;2;1;567;1;2
93900.00.00.107;Переводник П-133/86;Сталь 38ХГМ ф165 ;Сталь 38ХГМ;165;1 007;45;2;1;504;1;2
93900.00.00.106;Переводник П-152/133;Сталь 38ХГМ ф210_1251081000;Сталь 38ХГМ;210;1 094;93;2;1;547;1;2
93910.00.021;Переводник М-171/171;Сталь 38ХГМ ф220_1287301000;Сталь 38ХГМ;220;857;123;2;1;429;1;2
91410.00.081;Корпус;Сталь 40Х ф 85_1225391000;Сталь 40Х;85;827;14;2;1;414;1;2
91410.00.071;Корпус;Сталь 40Х ф 65_1220000000;Сталь 40Х;65;687;8;2;1;344;1;2
91410.00.061;Корпус;Сталь 40Х ф 55;Сталь 40Х;55;687;8;2;1;344;1;2
86402.003;Колокол К135-113/150(З-102);Сталь 20Х ф160_1233330000;Сталь 20Х;160;1 257;108;2;1;629;1;2
94900.04.961;Корпус;Сталь 38ХГМ ф 290;Сталь 38ХГМ;290;1 194;90;2;1;597;1;2
94900.04.963;Стержень;Сталь 38ХГМ ф185 ;Сталь 38ХГМ;185;1 448;90;2;1;724;1;2
91400.05.161;Корпус;Сталь 40Х ф165 ;Сталь 40Х;165;1 247;40;2;1;624;1;2
94160.00.014;Переводник М З-108х Н 102 ОТТМ;Сталь 38ХГМ ф145_1294090000;Сталь 38ХГМ;145;884;78;3;1;295;1;3
93920.00.06.031;Переводник Н-133/152D188d70L220;Сталь 38ХГМ ф200_1212170000;Сталь 38ХГМ;200;954;70;2;1;477;1;2
86401.173;Колокол КС82(В73);Сталь 20Х ф105_1257105000;Сталь 20Х;105;887;64;2;1;444;1;2
92201.02.931;Корпус;Сталь 20Х ф135_1209913000;Сталь 20Х;135;794;100;3;1;265;1;3
94100.00.00.054;Переводник М 48хН З-50 D65;Сталь 38ХГМ ф 75_1208019000;Сталь 38ХГМ;75;674;28;3;1;225;1;3
92101.02.461;Корпус;Сталь 20Х ф 80_1224203000;Сталь 20Х;80;1 034;45;4;1;259;1;4
94000.00.036;Переводник П60х48;Сталь 38ХГМ ф 85_1212121300;Сталь 38ХГМ;85;741;38;4;1;185;1;4
94020.00.012;Переводник Н 73хН В89;Сталь 38ХГМ ф105_1212150000;Сталь 38ХГМ;105;981;58;4;1;245;1;4
94020.03.002;Переводник Н 73хН 89L300;Сталь 38ХГМ ф100_1211103000;Сталь 38ХГМ;100;944;58;3;1;315;1;3
86401.174;Колокол КС125-103(З-133);Сталь 20Х ф165_1231650000;Сталь 20Х;165;1 187;100;2;1;594;1;2
86402.007;Колокол К125-103(З-102);Сталь 20Х ф160_1233330000;Сталь 20Х;160;1 287;102;2;1;644;1;2
93900.00.00.169;Переводник П-86/50;Сталь 38ХГМ ф120_1211102000;Сталь 38ХГМ;120;887;28;2;1;444;1;2
92201.02.941;Корпус;Сталь 20Х ф135_1209913000;Сталь 20Х;135;794;86;3;1;265;1;3
92001.02.331;Корпус;Сталь 20Х ф125_1281000000;Сталь 20Х;125;773;90;3;1;258;1;3
98300.18.02.001М1;Ниппель верхний;Сталь 08Х17Н5М3 ф100_1531203000;Сталь 08Х17Н5М3;100;1 803;45;3;1;601;1;3
98300.18.02.002М1;Ниппель нижний;Сталь 08Х17Н5М3 ф 95_1531202000;Сталь 08Х17Н5М3;95;1 485;45;3;1;495;1;3
98300.18.19.001М1;Ниппель верхний;Сталь 08Х17Н5М3 ф 95_1531202000;Сталь 08Х17Н5М3;95;1 200;42;2;1;600;1;2
98300.18.00.003М1;Ниппель посадочный F281/ВГРТ312-К2;Сталь 10Х11Н23Т3МР ф115_1512121800  ;Сталь 10Х11Н23Т3МР;115;1 411;68;3;1;470;1;3
98300.18.00.004М1;Переводник П ВГРТ312/ВГРТ238-К2;Сталь 30ХМА ф120_1200407000;Сталь 30ХМА;120;1 036;50;3;1;345;1;3
98300.18.00.107;Переводник П ВГРТ412/ВГРТ312-К2;Сталь 30ХМА ф 145;Сталь 30ХМА;145;1 095;75;3;1;365;1;3
90221.00.751;Корпус;Сталь 40Х ф125_1215600000;Сталь 40Х;125;703;45;2;1;352;1;2
90221.00.801;Корпус;Сталь 40Х ф145_1229102000;Сталь 40Х;145;743;45;2;1;372;1;2
92204.02.041;Корпус;Сталь 20Х ф135_1209913000;Сталь 20Х;135;794;86;3;1;265;1;3
92204.02.051;Корпус;Сталь 20Х ф135_1209913000;Сталь 20Х;135;794;93;3;1;265;1;3
92204.02.061;Корпус;Сталь 20Х ф 155;Сталь 20Х;155;794;108;3;1;265;1;3
92204.02.071;Корпус;Сталь 20Х ф170_1231660000;Сталь 20Х;170;794;117;3;1;265;1;3
86502.430.001;Переводник;Сталь 38ХГМ ф120_1211102000;Сталь 38ХГМ;120;704;60;3;1;235;1;3
91410.00.091;Корпус;Сталь 40Х ф 95_1220950000;Сталь 40Х;95;918;24;2;1;459;1;2
91410.00.101;Корпус;Сталь 40Х ф105_1225440000;Сталь 40Х;105;928;24;2;1;464;1;2
94180.00.002;Переводник Н ТМК FMT73хТМК FMT73;Сталь 40ХН ф 85_1200102000;Сталь 40ХН;85;1 020;60;2;1;510;1;2
98720.00.00.101;Воронка направляющая ВН 89/73-К1;Сталь 30Х13 ф100_1514210000;Сталь 30Х13;100;1 098;60;2;1;549;1;2
98720.00.00.102;Ниппель посадочный F225/73-К1;Сталь 10Х11Н23Т3МР ф105_1502024300;Сталь 10Х11Н23Т3МР;105;1 197;56;3;1;399;1;3
98720.00.00.103;Переводник П89х73;Сталь 40Х ф120_1215500000;Сталь 40Х;120;1 062;58;4;1;266;1;4
98720.00.00.104;Переводник П102х73;Сталь 40Х ф130_1251000000;Сталь 40Х;130;1 062;58;4;1;266;1;4
98720.00.00.105;Переводник П114х73;Сталь 40Х ф145_1229102000;Сталь 40Х;145;1 062;58;4;1;266;1;4
91410.01.011;Корпус;Сталь 40Х ф125_1215600000;Сталь 40Х;125;1 103;32;2;1;552;1;2
86601.022;Метчик МЭУ 46-80(З-66);Сталь 20Х ф 90_1224100000;Сталь 20Х;90;937;14;2;1;469;1;2
94100.00.00.055;Переводник М 60х Н З-65;Сталь 38ХГМ ф 90_1212121200;Сталь 38ХГМ;90;764;32;3;1;255;1;3
90300.00.401;Корпус;Сталь 40Х ф140_1225490000;Сталь 40Х;140;835;98;3;1;278;1;3
91400.07.211;Корпус;Сталь 40Х ф220_1282000000;Сталь 40Х;220;1 360;64;2;1;680;1;2
91402.02.131;Корпус;Сталь 40Х ф220_1282000000;Сталь 40Х;220;1 104;86;2;1;552;1;2
91410.00.111;Корпус;Сталь 40Х ф160_1229101000;Сталь 40Х;160;1 257;24;2;1;629;1;2
86602.058;Метчик МЭС-102(З-73);Сталь 20Х ф130_1225600000;Сталь 20Х;130;884;50;3;1;295;1;3
86900.02.00.002;Патрубок ПК Н  ВГРТ312х Н VAM TOP312;Сталь ХН45МВТЮБР ф115_1515151620;Сталь ХН45МВТЮБР;115;1 080;75;2;1;540;1;2
86401.175;Колокол КС180-160/210;Сталь 20Х ф230_1209300000;Сталь 20Х;230;984;138;2;1;492;1;2
86501.260.001;Переводник;Сталь 38ХГМ ф105_1212150000;Сталь 38ХГМ;105;1 043;40;5;1;209;1;5
86501.640.001;Переводник;Сталь 38ХГМ ф115_1294081000;Сталь 38ХГМ;115;1 043;50;5;1;209;1;5
86900.02.05.003;Переводник М  ВГРТ 312х М  ВГРТ 312;Сталь 30ХМА ф120_1200407000;Сталь 30ХМА;120;781;75;3;1;260;1;3
86900.02.05.004;Патрубок ПК Н ВГРТ 312х Н ВГРТ 312;Сталь 30ХМА ф105 ;Сталь 30ХМА;105;1 255;75;3;1;418;1;3
86900.02.00.001;Патрубок ПК Н ВГРТ 312х Н ВГРТ 312;Сталь ХН45МВТЮБР-ИД ф105  1515151601;Сталь ХН45МВТЮБР-ИД;105;1 368;75;3;1;456;1;3
86900.02.00.003;Переводник П М  ВГРТ 312х М  ВГРТ 312;Сталь ХН45МВТЮБР ф115_1515151620;Сталь ХН45МВТЮБР;115;1 418;75;5;1;284;1;5
86502.820.001;Переводник;Сталь 38ХГМ ф170_1212160000;Сталь 38ХГМ;170;805;80;3;1;268;1;3
86501.910.001;Переводник;Сталь 38ХГМ ф130_1294080000;Сталь 38ХГМ;130;704;56;3;1;235;1;3
93920.00.04.052;Переводник Н-171/177D225L600;Сталь 38ХГМ ф240_1251083000;Сталь 38ХГМ;240;1 228;102;2;1;614;1;2
93900.00.09.056;Переводник П-133/133D172d80L600;Сталь 38ХГМ ф185 ;Сталь 38ХГМ;185;1 222;80;2;1;611;1;2
93900.00.04.147;Переводник П-152/177D241d80;Сталь 38ХГМ ф250_1251083090;Сталь 38ХГМ;250;1 074;80;2;1;537;1;2
92104.02.011;Корпус;Сталь 20Х ф125_1281000000;Сталь 20Х;125;755;100;3;1;252;1;3
92104.02.021;Корпус;Сталь 20Х ф125_1281000000;Сталь 20Х;125;755;100;3;1;252;1;3
93900.00.00.063;Переводник П-147/117;Сталь 38ХГМ ф190_1251082000;Сталь 38ХГМ;190;1 072;58;2;1;536;1;2
98300.01.00.006;Воронка направляющая ВН 90-ВГР278-К2;Сталь 08Х17Н5М3 ф100_1531203000;Сталь 08Х17Н5М3;100;1 182;58;4;1;296;1;4
93900.00.00.171;Переводник П-133/76;Сталь 38ХГМ ф165 ;Сталь 38ХГМ;165;1 018;32;2;1;509;1;2
86401.356;Колокол КСВ180-155/210;Сталь 20Х ф230_1209300000;Сталь 20Х;230;1 275;138;2;1;638;1;2
98300.15.07.101-01З/141;Корпус;Сталь 12Х13 ф 150_1514131210;Сталь 12Х13;150;820;75;2;1;410;1;2
98300.15.07.001-01 З/141;Опора;Сталь 10Х11Н23Т3МР ф120_1515151700;Сталь 10Х11Н23Т3МР;120;1 287;68;2;1;644;1;2
94000.00.039;Переводник ПВ73хВ89;Сталь 38ХГМ ф110_1212120000;Сталь 38ХГМ;110;942;70;5;1;188;1;5
94100.00.00.056;Переводник М В73хН З-65;Сталь 38ХГМ ф105_1212150000;Сталь 38ХГМ;105;1 343;32;5;1;269;1;5
94100.00.00.057;Переводник М В89хН З-86;Сталь 38ХГМ ф125_1294082000;Сталь 38ХГМ;125;1 418;52;5;1;284;1;5
94000.00.038;Переводник П89х114;Сталь 38ХГМ ф125_1294082000;Сталь 38ХГМ;125;1 020;80;4;1;255;1;4
93920.00.00.032;Переводник Н-133/133;Сталь 38ХГМ ф165 ;Сталь 38ХГМ;165;1 120;93;2;1;560;1;2
93900.00.00.172;Переводник П-83/102;Сталь 38ХГМ ф130_1294080000;Сталь 38ХГМ;130;1 422;60;3;1;474;1;3
93900.00.00.173;Переводник П-102/83;Сталь 38ХГМ ф130_1294080000;Сталь 38ХГМ;130;1 347;50;3;1;449;1;3
98300.19.21.006;Плунжер;сталь 08Х17Н5М3-ВИ ф 145;сталь 08Х17Н5М3-ВИ;145;1 033;100;3;1;344;1;3
98300.19.21.008;Цилиндр;Сталь 08Х17Н5М3 ф150_1502026200;Сталь 08Х17Н5М3;150;1 045;100;2;1;523;1;2
93900.00.06.057;Переводник П-133/147 d80;Сталь 38ХГМ ф190_1251082000;Сталь 38ХГМ;190;1 070;80;2;1;535;1;2
93900.00.08.064;Переводник П-147/133 d80;Сталь 38ХГМ ф190_1251082000;Сталь 38ХГМ;190;1 072;80;2;1;536;1;2
93920.00.00.054;Переводник Н-65/86;Сталь 38ХГМ ф115_1294081000;Сталь 38ХГМ;115;960;25;2;1;480;1;2
93900.00.00.174;Переводник П-73/83;Сталь 38ХГМ ф115_1294081000;Сталь 38ХГМ;115;780;45;2;1;390;1;2
93900.00.00.181;Переводник П-88/83;Сталь 38ХГМ ф125_1294082000;Сталь 38ХГМ;125;780;50;2;1;390;1;2
98300.19.00.005;Ниппель посадочный R275/ВГР312-К2;Сталь 10Х11Н23Т3МР ф120_1515151700;Сталь 10Х11Н23Т3МР;120;860;64;2;1;430;1;2
98300.19.00.006;Переводник П ВГР412/ВГР312-К2;Сталь 30ХМА ф150_1200401300;Сталь 30ХМА;150;820;75;2;1;410;1;2
93900.00.00.175;Переводник П-83/65;Сталь 38ХГМ ф115_1294081000;Сталь 38ХГМ;115;760;32;2;1;380;1;2
93900.01.00.176;Переводник П-83/66к;Сталь 38ХГМ ф115_1294081000;Сталь 38ХГМ;115;760;25;2;1;380;1;2
93900.00.00.177;Переводник П-83/73;Сталь 38ХГМ ф115_1294081000;Сталь 38ХГМ;115;1 517;45;4;1;379;1;4
93900.00.00.178;Переводник П-83/76;Сталь 38ХГМ ф115_1294081000;Сталь 38ХГМ;115;780;32;2;1;390;1;2
86501.710.001;Переводник;Сталь 38ХГМ ф120_1211102000;Сталь 38ХГМ;120;1 118;45;5;1;224;1;5
93900.00.00.179;Переводник П-83/88;Сталь 38ХГМ ф125_1294082000;Сталь 38ХГМ;125;1 165;38;3;1;388;1;3
94100.00.00.058;Переводник М З-83хН В60;Сталь 38ХГМ ф115_1294081000;Сталь 38ХГМ;115;1 227;50;3;1;409;1;3
93910.00.057;Переводник М-83/83;Сталь 38ХГМ ф115_1294081000;Сталь 38ХГМ;115;1 064;56;3;1;355;1;3
94160.00.018;Переводник М З-83хН102 ОТТМ;Сталь 38ХГМ ф115_1294081000;Сталь 38ХГМ;115;760;50;2;1;380;1;2
86402.020;Колокол К76-50/88(З-66);Сталь 20ХГНМ ф 100_1223100000;Сталь 20ХГНМ;100;1 280;35;2;1;640;1;2
92201.02.961;Корпус;Сталь 20Х ф150_1225500000;Сталь 20Х;150;1 038;108;4;1;260;1;4
93900.00.00.182;Переводник П-121/102;Сталь 38ХГМ ф155_1294110000;Сталь 38ХГМ;155;1 515;70;3;1;505;1;3
94100.00.00.059;Переводник М З-83хН В73;Сталь 38ХГМ ф115_1294081000;Сталь 38ХГМ;115;1 230;50;3;1;410;1;3
86900.02.05.021;Переводник П ВГРТ238хВГРТ238;Сталь 38ХГМ ф 85_1212121300;Сталь 38ХГМ;85;778;45;3;1;259;1;3
93900.00.00.183;Переводник П-121/133;Сталь 38ХГМ ф165 ;Сталь 38ХГМ;165;1 481;80;3;1;494;1;3
86401.357;Колокол КВ120-91/137(З-86);Сталь 20Х ф150_1225500000;Сталь 20Х;150;1 566;52;2;1;783;1;2
86401.358;Колокол КВ115-91/135(З-86);Сталь 20ХГНМ ф 145 _1220700000;Сталь 20ХГНМ;145;1 380;45;2;1;690;1;2
86604.099;Метчик МСЗ-65(З-66);Сталь 20Х ф 90_1224100000;Сталь 20Х;90;868;14;3;1;289;1;3
93900.00.08.057;Переводник П-133/147 D172 d80 L520;Сталь 38ХГМ ф180_1251080000;Сталь 38ХГМ;180;1 060;80;2;1;530;1;2
93900.00.04.041;Переводник П-102/102 D121 d68 L540;Сталь 38ХГМ ф130_1294080000;Сталь 38ХГМ;130;1 100;68;2;1;550;1;2
93910.00.058;Переводник М-83/88;Сталь 38ХГМ ф120_1211102000;Сталь 38ХГМ;120;1 064;50;3;1;355;1;3
93920.00.00.055;Переводник Н-83/152;Сталь 38ХГМ ф210_1251081000;Сталь 38ХГМ;210;1 360;50;2;1;680;1;2
93900.00.06.058;Переводник П-133/152 D203 d80 L529;Сталь 38ХГМ ф220_1287301000;Сталь 38ХГМ;220;1 078;80;2;1;539;1;2
93900.00.04.066;Переводник П-147/152 D203 d80;Сталь 38ХГМ ф220_1287301000;Сталь 38ХГМ;220;1 054;80;2;1;527;1;2
92101.03.071;Корпус;Сталь 40Х ф150_1229100000;Сталь 40Х;150;1 160;32;2;1;580;1;2
92101.03.091;Корпус;Сталь 40Х ф130_1251000000;Сталь 40Х;130;1 160;32;2;1;580;1;2
86401.364;Колокол КВ110-91/132 (З-88);Сталь 20ХГНМ ф 145 _1220700000;Сталь 20ХГНМ;145;1 226;56;2;1;613;1;2
86401.362;Колокол КВ102-89/127 (З-76);Сталь 20Х ф140_1263360000;Сталь 20Х;140;1 066;40;2;1;533;1;2
92001.03.071;Корпус;Сталь 40Х ф130_1251000000;Сталь 40Х;130;1 198;40;2;1;599;1;2
92101.03.081;Корпус;Сталь 40Х ф130_1251000000;Сталь 40Х;130;1 200;40;2;1;600;1;2
92001.03.061;Корпус;Сталь 40Х ф130_1251000000;Сталь 40Х;130;1 198;40;2;1;599;1;2
86604.101;Метчик МСЗ-163(З-147);Сталь 20Х ф190_1219190000;Сталь 20Х;190;1 321;78;3;1;440;1;3
86402.021;Колокол К125-103/148(З-122);Сталь 20Х ф160_1233330000;Сталь 20Х;160;1 280;93;2;1;640;1;2
92201.02.971;Корпус;Сталь 20Х ф120_1279120000;Сталь 20Х;120;1 034;70;4;1;259;1;4
93900.00.00.185;Переводник П-133/73;Сталь 38ХГМ ф165 ;Сталь 38ХГМ;165;1 020;45;2;1;510;1;2
93900.00.00.184;Переводник П-102/121;Сталь 38ХГМ ф155_1294110000;Сталь 38ХГМ;155;1 012;78;2;1;506;1;2
93900.00.00.052;Переводник П-133/101;Сталь 38ХГМ ф165 ;Сталь 38ХГМ;165;1 010;64;2;1;505;1;2
98300.18.00.005М1;Ниппель посадочный R178/ВГРТ238-К2;Сталь 10Х11Н23Т3МР ф 80_1502020500;Сталь 10Х11Н23Т3МР;80;1 080;40;3;1;360;1;3
98300.18.00.108М1;Переводник П ВГР412/ВГРТ312-К2;Сталь 30ХМА ф 155;Сталь 30ХМА;155;1 080;75;3;1;360;1;3
94900.04.991;Корпус;Сталь 38ХГМ ф260_1212121515;Сталь 38ХГМ;260;1 140;78;2;1;570;1;2
94900.04.992;Переводник М-117/133;Сталь 38ХГМ ф175 ;Сталь 38ХГМ;175;1 079;78;3;1;360;1;3
93900.00.06.003;Переводник П-86/88 D108d38L330;Сталь 38ХГМ ф120_1211102000;Сталь 38ХГМ;120;870;38;2;1;435;1;2
94160.04.006;Переводник МЗ-86хН 102 ОТТМ  D114d38L300;Сталь 38ХГМ ф125_1294082000;Сталь 38ХГМ;125;930;38;3;1;310;1;3
93920.00.07.025;Переводник Н-86/86 D108d38L330;Сталь 38ХГМ ф120_1211102000;Сталь 38ХГМ;120;1 036;38;2;1;518;1;2
93900.00.04.025;Переводник П-86/66 D108d30L330;Сталь 38ХГМ ф120_1211102000;Сталь 38ХГМ;120;832;30;2;1;416;1;2
93900.00.04.087;Переводник П-65/66 D108d24L330;Сталь 38ХГМ ф120_1211102000;Сталь 38ХГМ;120;832;24;2;1;416;1;2
93900.00.04.126;Переводник П-66/65 D108d24L330;Сталь 38ХГМ ф120_1211102000;Сталь 38ХГМ;120;832;24;2;1;416;1;2
94100.00.05.008;Переводник МЗ-86хН73 D108d35L330;Сталь 38ХГМ ф120_1211102000;Сталь 38ХГМ;120;680;35;2;1;340;1;2
93920.00.07.021;Переводник Н-86/88 D108d38L330;Сталь 38ХГМ ф120_1211102000;Сталь 38ХГМ;120;1 048;38;2;1;524;1;2
98300.19.31.001;Ниппель нижний;Сталь 08Х17Н5М3 ф120_1502026500;Сталь 08Х17Н5М3;120;1 072;68;2;1;536;1;2
98300.19.31.002;Ниппель верхний;Сталь 08Х17Н5М3 ф120_1502026500;Сталь 08Х17Н5М3;120;1 340;68;2;1;670;1;2
92201.02.981;Корпус;Сталь 20Х ф135_1209913000;Сталь 20Х;135;780;86;3;1;260;1;3
98300.19.19.016;Корпус;Сталь 08Х17Н5М3 ф 80_1502025600;Сталь 08Х17Н5М3;80;690;18;3;1;230;1;3
86900.02.05.022;Переводник М ВГРТ238хВГРТ238;Сталь 38ХГМ ф 85_1212121300;Сталь 38ХГМ;85;1 638;45;4;1;410;1;4
90300.00.431;Корпус;Сталь 40Х ф145_1229102000;Сталь 40Х;145;820;56;2;1;410;1;2
92201.03.341;Корпус;Сталь 40Х ф135_1229200000;Сталь 40Х;135;1 260;52;2;1;630;1;2
90221.00.821;Корпус;Сталь 40Х ф115_1215400000;Сталь 40Х;115;700;45;2;1;350;1;2
90221.00.831;Корпус;Сталь 40Х ф120_1215500000;Сталь 40Х;120;700;52;2;1;350;1;2
94100.00.00.061;Переводник М З-73хН73;Сталь 38ХГМ ф 95_1211101000;Сталь 38ХГМ;95;870;50;3;1;290;1;3
94900.02.452-02;Труба;Сталь 20Х ф105_1257105000;Сталь 20Х;105;1 020;75;2;1;510;1;2
94020.00.013;Переводник Н В73хН 89;Сталь 38ХГМ ф100_1211103000;Сталь 38ХГМ;100;1 197;60;5;1;239;1;5
93900.00.06.072;Переводник П-152/152d80L600;Сталь 38ХГМ ф210_1251081000;Сталь 38ХГМ;210;1 228;80;2;1;614;1;2
92201.03.351;Корпус;Сталь 40Х ф135_1229200000;Сталь 40Х;135;1 260;40;2;1;630;1;2
92201.03.361;Корпус;Сталь 40Х ф125_1215600000;Сталь 40Х;125;1 220;40;2;1;610;1;2
98300.01.22.008/1;Цилиндр;Сталь 10Х11Н23Т3МР ф165_1502022300;Сталь 10Х11Н23Т3МР;165;1 066;98;2;1;533;1;2
92101.03.101;Корпус;Сталь 40Х ф125_1215600000;Сталь 40Х;125;1 184;40;2;1;592;1;2
92101.03.111;Корпус;Сталь 40Х ф125_1215600000;Сталь 40Х;125;1 184;40;2;1;592;1;2
